mean,iTitleList,priceList,cNum,median,links,itemCount,cTitle
12.333333333333334,"[['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus'], ['sonic', 'mega', 'collection', 'plus']]",[15. 15. 15. 15. 15. 15. 10. 14.  8.  6.  5. 15.],260,15.0,"['https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/521120736', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/521336373', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/521244009', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/523971309', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/522287595', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/519995412', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/525895738', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/525691895', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/526312586', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/526238794', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/526109720', 'https://www.huuto.net/kohteet/sonic-mega-collection-plus-ps2/520159117']",12,"['sonic', 'mega', 'collection', 'plus']"
14.125,"[['myst', 'iii', 'exile'], ['myst', 'iii', 'exile'], ['myst', 'iii', 'exile'], ['myst', 'iii', 'exile']]",[17.  17.   7.5 15. ],261,16.0,"['https://www.huuto.net/kohteet/myst-iii---exile-ps2/524140502', 'https://www.huuto.net/kohteet/myst-iii---exile-ps2/524997543', 'https://www.huuto.net/kohteet/myst-iii-exile---ps2/524559278', 'https://www.huuto.net/kohteet/myst-iii---exile-ps2/524701250']",4,"['myst', 'iii', 'exile']"
14.25,"[['zone', 'enders', '2nd', 'runner', 'special', 'edition'], ['zone', 'enders', '2nd', 'runner'], ['zone', 'enders', '2nd', 'runner', 'special', 'edition'], ['zone', 'enders', '2nd', 'runner', 'special', 'edition']]",[16. 15. 16. 10.],262,15.5,"['https://www.huuto.net/kohteet/zone-of-the-enders---the-2nd-runner-ps2-special-edition/520252067', 'https://www.huuto.net/kohteet/zone-of-the-enders--the-2nd-runner-ps2/525559369', 'https://www.huuto.net/kohteet/zone-of-the-enders---the-2nd-runner-ps2-special-edition/521120123', 'https://www.huuto.net/kohteet/ps2-zone-of-the-enders---the-2nd-runner-special-edition/522875519']",4,"['zone', 'enders', '2nd', 'runner', 'special', 'edition']"
5.425000000000001,"[['lord', 'ring', 'third', 'age'], ['lord', 'rings', 'third', 'age'], ['lord', 'rings', 'third', 'age'], ['lord', 'rings', 'third', 'age'], ['lord', 'rings', 'third', 'age'], ['lord', 'rings', 'third', 'age'], ['lord', 'rings', 'third', 'age'], ['lord', 'rings', 'third', 'age']]",[1.9 8.  4.9 8.  5.  2.8 4.8 8. ],263,4.95,"['https://www.huuto.net/kohteet/the-lord-of-the-ring-the-third-age-ps2/519955154', 'https://www.huuto.net/kohteet/lord-of-the-rings---the-third-age-ps2/523694906', 'https://www.huuto.net/kohteet/the-lord-of-the-rings-the-third-age-ps2-peli-sis-ohjeet/525008365', 'https://www.huuto.net/kohteet/lord-of-the-rings---the-third-age-ps2/524711666', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-the-lord-of-the-rings-the-third-age/523943095', 'https://www.huuto.net/kohteet/lord-of-the-rings---the-third-age-ps2/525789750', 'https://www.huuto.net/kohteet/lord-of-the-rings---the-third-age-ps2/525622274', 'https://www.huuto.net/kohteet/lord-of-the-rings---the-third-age-ps2/525765571']",8,"['lord', 'ring', 'third', 'age', 'rings']"
6.1000000000000005,"[['tony', 'hawk', 's', 'pro', 'skater', '4'], ['tony', 'hawk', 's', 'pro', 'skater', '4'], ['tony', 'hawk', 's', 'pro', 'skater', '4']]",[8.  7.5 2.8],264,7.5,"['https://www.huuto.net/kohteet/tony-hawks-pro-skater-4-ps2/525506234', 'https://www.huuto.net/kohteet/ps2---tony-hawks-pro-skater-4/525143258', 'https://www.huuto.net/kohteet/tony-hawks-pro-skater-4--ps2/526154848']",3,"['tony', 'hawk', 's', 'pro', 'skater', '4']"
5.4375,"[['singstar', 'party'], ['–', 'singstar', 'party'], ['singstar', 'party'], ['singstar', 'party'], ['ps', '2', 'singstar', 'party', 'pal'], ['singstar', 'party'], ['singstar', 'party', '10815'], ['singstar', 'party']]",[6.  5.  5.  6.  3.  6.  7.5 5. ],265,5.5,"['https://www.huuto.net/kohteet/ps2-singstar-party/525199311', 'https://www.huuto.net/kohteet/ps2--singstar-party/525344970', 'https://www.huuto.net/kohteet/ps2-singstar-party/525915712', 'https://www.huuto.net/kohteet/ps2-singstar-party-uudenveroinen/524580414', 'https://www.huuto.net/kohteet/ps-2-singstar-party-cib-pal-ei-hv/525590431', 'https://www.huuto.net/kohteet/ps2-peli-singstar-party/525826561', 'https://www.huuto.net/kohteet/singstar-party-----ps2--10815/521120151', 'https://www.huuto.net/kohteet/singstar---party--ps2-/526144679']",8,"['singstar', 'party', '–', 'ps', '2', 'pal', '10815']"
2.335714285714286,"[['eyetoy', 'play', '3'], ['eyetoy', 'play', '3'], ['eyetoy', 'play', '3'], ['eyetoy', 'play', '3', 'platinum', '4761'], ['eyetoy', 'play', '3'], ['eyetoy', 'play', '3'], ['eyetoy', 'play', '3']]",[3.   3.55 2.   3.5  1.   0.5  2.8 ],266,2.8,"['https://www.huuto.net/kohteet/eyetoy-play-3-ps2-suomijulkaisu/521215346', 'https://www.huuto.net/kohteet/eyetoy-play-3-ps2--40/524416996', 'https://www.huuto.net/kohteet/eyetoy-play-3/524694995', 'https://www.huuto.net/kohteet/eyetoy--play-3--platinum--ps2-4761/523009526', 'https://www.huuto.net/kohteet/ps2-eyetoy-play-3/520889547', 'https://www.huuto.net/kohteet/ps2-peli-eyetoy-play-3/525826627', 'https://www.huuto.net/kohteet/eyetoy-play-3-ps2/525685011']",7,"['eyetoy', 'play', '3', 'platinum', '4761']"
9.6,"[['terminator', '3', 'rise', 'machines'], ['terminator', '3', 'rise', 'machines'], ['terminator', '3', 'rise', 'machines'], ['terminator', '3', 'rise', 'machines'], ['terminator', '3', 'rise', 'machines']]",[ 9. 10.  9. 10. 10.],267,10.0,"['https://www.huuto.net/kohteet/terminator-3---rise-of-the-machines-ps2/521246661', 'https://www.huuto.net/kohteet/terminator-3---rise-of-the-machines-ps2/524420117', 'https://www.huuto.net/kohteet/terminator-3---rise-of-the-machines-ps2/524776810', 'https://www.huuto.net/kohteet/terminator-3---rise-of-the-machines-ps2/521776753', 'https://www.huuto.net/kohteet/terminator-3-rise-of-the-machines-ps2/525512135']",5,"['terminator', '3', 'rise', 'machines']"
4.283333333333333,"[['pacific', 'warriors', 'ii', 'dogfight'], ['pacific', 'warriors', 'ii', 'dogfight'], ['pacific', 'warriors', 'ii', 'dogfight'], ['pacific', 'warriors', 'ii', 'dogfight'], ['pacific', 'warriors', 'ii', 'dogfight'], ['pacific', 'warriors', 'ii', 'dogfight'], ['pacific', 'warriors', 'ii', 'dogfight', '10717'], ['pacific', 'warriors', 'ii', 'dogfight', 'ps', '2'], ['pacific', 'warriors', 'ii', 'dogfight']]",[3.55 3.95 2.95 5.5  3.55 3.55 6.5  1.   8.  ],268,3.55,"['https://www.huuto.net/kohteet/pacific-warriors-ii-dogfight-ps2--40-ale/521379164', 'https://www.huuto.net/kohteet/pacific-warriors-ii-dogfight-ps2--40-ale/521379137', 'https://www.huuto.net/kohteet/pacific-warriors-ii-dogfight-ps2-ale--40/523743870', 'https://www.huuto.net/kohteet/ps2-pacific-warriors-ii-dogfight-/524459491', 'https://www.huuto.net/kohteet/pacific-warriors-ii-dogfight-ps2--40-ale/521378501', 'https://www.huuto.net/kohteet/pacific-warriors-ii-dogfight-ps2--40-ale/521378134', 'https://www.huuto.net/kohteet/pacific-warriors-ii-dogfight---ps2--10717/526208759', 'https://www.huuto.net/kohteet/pacific-warriors-ii---dogfight--ps-2/525690668', 'https://www.huuto.net/kohteet/pacific-warriors-ii---dogfight-ps2/523519729']",9,"['pacific', 'warriors', 'ii', 'dogfight', '10717', 'ps', '2']"
2.9,"[['disney', 'sing', 'it'], ['disney', 'sing', 'it'], ['disney', 'sing', 'it'], ['disney', 'sing', 'it'], ['ps', '2', 'disney', 'sing', 'it', 'pal']]",[3.  4.  1.5 3.  3. ],269,3.0,"['https://www.huuto.net/kohteet/ps2-disney-sing-it-cib/523815543', 'https://www.huuto.net/kohteet/ps2-disney-sing-it/524759916', 'https://www.huuto.net/kohteet/disney-sing-it---ps2/525527483', 'https://www.huuto.net/kohteet/disney--sing-it-ps2/524105776', 'https://www.huuto.net/kohteet/ps-2-disney-sing-it-cib-pal-ei-hv/526335614']",5,"['disney', 'sing', 'it', 'ps', '2', 'pal']"
2.0,"[['ps', '2', 'high', 'school', 'musical', '3', 'senior', 'year', 'dance', 'pal', 'e']]",[2.],270,2.0,['https://www.huuto.net/kohteet/ps-2-high-school-musical-3-senior-year-dance-cib-pal-e/526096781'],1,"['ps', '2', 'high', 'school', 'musical', '3', 'senior', 'year', 'dance', 'pal', 'e']"
6.4,"[['road', 'rage', '3'], ['road', 'rage', '3'], ['road', 'rage', '3'], ['road', 'rage', '3'], ['road', 'rage', '3']]",[8. 3. 8. 8. 5.],271,8.0,"['https://www.huuto.net/kohteet/road-rage-3-ps2/524420759', 'https://www.huuto.net/kohteet/ps2-road-rage-3/522080650', 'https://www.huuto.net/kohteet/road-rage-3-ps2/521841631', 'https://www.huuto.net/kohteet/road-rage-3-ps2/523839572', 'https://www.huuto.net/kohteet/ps2-road-rage-3-uudenveroinen/522684157']",5,"['road', 'rage', '3']"
11.85,"[['nicktoons', 'attack', 'toybots'], ['nicktoons', 'attack', 'toybots'], ['nicktoons', 'attack', 'toybots'], ['nicktoons', 'attack', 'toybots'], ['nicktoons', 'attack', 'toybots'], ['nicktoons', 'attack', 'toybots']]",[10.  10.  10.  10.  21.1 10. ],272,10.0,"['https://www.huuto.net/kohteet/nicktoons---attack-of-the-toybots-ps2/520123673', 'https://www.huuto.net/kohteet/nicktoons---attack-of-the-toybots-ps2/521198779', 'https://www.huuto.net/kohteet/nicktoons---attack-of-the-toybots-ps2/524313845', 'https://www.huuto.net/kohteet/nicktoons---attack-of-the-toybots-ps2/524659390', 'https://www.huuto.net/kohteet/nicktoons---attack-of-the-toybots-ps2-peli-ale/524968486', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-nicktoons-attack-of-the-toybots/526377918']",6,"['nicktoons', 'attack', 'toybots']"
9.458333333333334,"[['disney', 'princess'], ['disney', 'princess'], ['disney', 'princess'], ['disney', 'princess'], ['disney', 'princess'], ['disney', 'princess']]",[15.   15.   15.    3.8   5.95  2.  ],273,10.475,"['https://www.huuto.net/kohteet/disney-princess-ps2-puhumme-suomea/520914674', 'https://www.huuto.net/kohteet/disney-princess-ps2-puhumme-suomea/524058776', 'https://www.huuto.net/kohteet/disney-princess-ps2-puhumme-suomea/524409753', 'https://www.huuto.net/kohteet/disney-princess-ps2/525807077', 'https://www.huuto.net/kohteet/disney-princess-ps2/523362867', 'https://www.huuto.net/kohteet/ps2-disney-princess/520160629']",6,"['disney', 'princess']"
5.4025,"[['cartoon', 'network', 'racing'], ['cartoon', 'network', 'racing'], ['cartoon', 'network', 'racing', 'playstation', '2'], ['cartoon', 'network', 'racing']]",[5.   3.9  8.21 4.5 ],274,4.75,"['https://www.huuto.net/kohteet/cartoon-network-racing-ps2/524354267', 'https://www.huuto.net/kohteet/cartoon-network-racing---ps2/524742861', 'https://www.huuto.net/kohteet/cartoon-network-racing-playstation-2-ale/522716939', 'https://www.huuto.net/kohteet/ps2-cartoon-network-racing/521257515']",4,"['cartoon', 'network', 'racing', 'playstation', '2']"
9.083333333333334,"[['hot', 'wheels', 'world', 'race'], ['hot', 'wheels', 'world', 'race'], ['hot', 'wheels', 'world', 'race'], ['hot', 'wheels', 'world', 'race', '11462'], ['hot', 'wheels', 'world', 'race'], ['hot', 'wheels', 'world', 'race']]",[10.  10.  10.   6.5  9.   9. ],275,9.5,"['https://www.huuto.net/kohteet/hot-wheels---world-race-ps2/525116044', 'https://www.huuto.net/kohteet/hot-wheels---world-race-ps2/524314505', 'https://www.huuto.net/kohteet/hot-wheels---world-race-ps2/525329852', 'https://www.huuto.net/kohteet/hot-wheels-world-race-----ps2--11462/522033428', 'https://www.huuto.net/kohteet/hot-wheels---world-race-ps2/523628650', 'https://www.huuto.net/kohteet/hot-wheels---world-race-ps2/524557377']",6,"['hot', 'wheels', 'world', 'race', '11462']"
6.0625,"[['stuntman', 'ignition'], ['stuntman', 'ignition', 'pal', 'sinetöity'], ['stuntman', 'ignition'], ['ps', '2', 'stuntman', 'ignition', 'pal'], ['stuntman', 'ignition'], ['stuntman', 'ignition'], ['stuntman', 'ignition'], ['stuntman', 'ignition']]",[ 4.  17.5  5.   3.   5.   5.   5.   4. ],276,5.0,"['https://www.huuto.net/kohteet/stuntman-ignition/524762430', 'https://www.huuto.net/kohteet/-stuntman-ignition-ps2-pal-sinetoity-lue-kuvaus/524002578', 'https://www.huuto.net/kohteet/ps2-stuntman---ignition-uudenveroinen/525436957', 'https://www.huuto.net/kohteet/ps-2-stuntman-ignition-cib-pal-ei-hv/526139456', 'https://www.huuto.net/kohteet/stuntman-ignition-ps2/521534419', 'https://www.huuto.net/kohteet/ps2-stuntman-ignition-uudenveroinen/522683802', 'https://www.huuto.net/kohteet/ps2-stuntman---ignition/526269119', 'https://www.huuto.net/kohteet/stuntman-ignition/526378133']",8,"['stuntman', 'ignition', 'pal', 'sinetöity', 'ps', '2']"
3.65,"[['ultimate', 'board', 'game', 'collection'], ['ultimate', 'board', 'game', 'collection', '8844'], ['ultimate', 'board', 'game', 'collection'], ['ultimate', 'board', 'game', 'collection']]",[2.6 5.5 3.5 3. ],277,3.25,"['https://www.huuto.net/kohteet/ps2-ultimate-board-game-collection/521681312', 'https://www.huuto.net/kohteet/ultimate-board-game-collection---ps2--8844/521699201', 'https://www.huuto.net/kohteet/ultimate-board-game-collection-ps2/526219890', 'https://www.huuto.net/kohteet/ultimate-board-game-collection---ps2/525915818']",4,"['ultimate', 'board', 'game', 'collection', '8844']"
6.533333333333333,"[['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away']]",[10.  10.  20.   3.8  2.   5.   3.   2.   3. ],278,3.8,"['https://www.huuto.net/kohteet/flushed-away-ps2/525093183', 'https://www.huuto.net/kohteet/flushed-away-ps2/524148482', 'https://www.huuto.net/kohteet/ps2-flushed-away-uusi/524732618', 'https://www.huuto.net/kohteet/flushed-away-ps2/525828485', 'https://www.huuto.net/kohteet/ps2-flushed-away/520667414', 'https://www.huuto.net/kohteet/ps2-flushed-away-uudenveroinen/521049642', 'https://www.huuto.net/kohteet/flushed-away-ps2/526219720', 'https://www.huuto.net/kohteet/ps2-flushed-away/523019136', 'https://www.huuto.net/kohteet/flushed-away-ps2-peli/526328995']",9,"['flushed', 'away']"
8.0,"[['socom', '2', 'us', 'navy', 'seals'], ['socom', '2', 'us', 'navy', 'seals'], ['socom', '2', 'us', 'navy', 'seals']]",[8. 8. 8.],279,8.0,"['https://www.huuto.net/kohteet/socom-2---us-navy-seals-ps2-suomijulkaisu/521856022', 'https://www.huuto.net/kohteet/socom-2---us-navy-seals-ps2-suomijulkaisu/523561337', 'https://www.huuto.net/kohteet/socom-2---us-navy-seals-ps2/524009623']",3,"['socom', '2', 'us', 'navy', 'seals']"
2.995,"[['hardware', 'online', 'arena'], ['hardware', 'online', 'arena', '42', '490', 'k', 'network', 'play', 'only']]",[5.   0.99],280,2.995,"['https://www.huuto.net/kohteet/hardware---online-arena-ps2-suomijulkaisu/520125970', 'https://www.huuto.net/kohteet/hardware-online-arena42490kps2network-play-only/523444705']",2,"['hardware', 'online', 'arena', '42', '490', 'k', 'network', 'play', 'only']"
5.2,"[['lord', 'rings', 'return', 'king'], ['lord', 'rings', 'return', 'king'], ['lord', 'rings', 'return', 'king']]",[5.8 3.8 6. ],281,5.8,"['https://www.huuto.net/kohteet/the-lord-of-the-rings-the-return-of-the-king-ps2/526121036', 'https://www.huuto.net/kohteet/the-lord-of-the-rings-the-return-of-the-king-ps2/526121262', 'https://www.huuto.net/kohteet/ps2-the-lord-of-the-rings---the-return-of-the-king/526157981']",3,"['lord', 'rings', 'return', 'king']"
9.0,"[['ratchet', 'clank', '2', 'going', 'commando'], ['ratchet', 'clank', '2', 'going', 'commando']]",[ 8. 10.],282,9.0,"['https://www.huuto.net/kohteet/ps2-ratchet--clank-2-going-commando/525994546', 'https://www.huuto.net/kohteet/ratchet--clank-2---going-commando-ps2/524354604']",2,"['ratchet', 'clank', '2', 'going', 'commando']"
3.875,"[['eye', 'toy', 'groove'], ['eye', 'toy', 'groove'], ['eye', 'toy', 'groove', 'playstation', '2', 'pal'], ['eye', 'toy', 'groove']]",[5.5 1.  3.  6. ],283,4.25,"['https://www.huuto.net/kohteet/ps2-eye-toy---groove-uudenveroinen/521488335', 'https://www.huuto.net/kohteet/eye-toy-groove-ps2/526250735', 'https://www.huuto.net/kohteet/eye-toy-groove-playstation-2-pal/526317240', 'https://www.huuto.net/kohteet/ps2-eye-toy---groove/526198717']",4,"['eye', 'toy', 'groove', 'playstation', '2', 'pal']"
7.95,"[['ps3cheggers', 'party', 'quiz', '33', '128', 'k', '8', 'rounds', '1000', 'qu']]",[7.95],284,7.95,['https://www.huuto.net/kohteet/ps3cheggers-party-quiz33128kps28-rounds-1000-qu/523452801'],1,"['ps3cheggers', 'party', 'quiz', '33', '128', 'k', '8', 'rounds', '1000', 'qu']"
3.440909090909091,"[['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency', '7490'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency']]",[2.35 2.35 2.35 1.75 5.   3.5  1.7  3.   5.5  8.   2.35],285,2.35,"['https://www.huuto.net/kohteet/state-of-emergency-ps2--40/523743613', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/521607579', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/521607313', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/524577445', 'https://www.huuto.net/kohteet/ps2-state-of-emergency-uudenveroinen/525270554', 'https://www.huuto.net/kohteet/state-of-emergency/525598950', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-state-of-emergency/523961053', 'https://www.huuto.net/kohteet/state-of-emergency--ps2--7490/523774915', 'https://www.huuto.net/kohteet/ps2-state-of-emergency-uudenveroinen/523676981', 'https://www.huuto.net/kohteet/state-of-emergency-ps2/525558089', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/521607092']",11,"['state', 'emergency', '7490']"
7.011111111111111,"[['ssx', 'tour'], ['ssx', 'tour'], ['ssx', 'tour'], ['ssx', 'tour'], ['ssx', 'tour'], ['ssx', 'tour', '12111'], ['ssx', 'tour'], ['ps', '2', 'ssx', 'tour', 'pal'], ['ssx', 'tour']]",[10.  10.   7.   2.8 10.   5.5  4.8  3.  10. ],286,7.0,"['https://www.huuto.net/kohteet/ssx-on-tour-ps2/524735040', 'https://www.huuto.net/kohteet/ssx-on-tour-ps2/525284776', 'https://www.huuto.net/kohteet/ps2-peli-ssx-on-tour/525690867', 'https://www.huuto.net/kohteet/ssx-on-tour-ps2/525729452', 'https://www.huuto.net/kohteet/ssx-on-tour-ps2-suomijulkaisu/522358865', 'https://www.huuto.net/kohteet/ssx-on-tour----ps2--12111/522055799', 'https://www.huuto.net/kohteet/ssx-on-tour-ps2/526154574', 'https://www.huuto.net/kohteet/ps-2-ssx-on-tour-cib-pal-ei-hv/526160796', 'https://www.huuto.net/kohteet/ssx-on-tour-ps2/526192858']",9,"['ssx', 'tour', '12111', 'ps', '2', 'pal']"
6.635714285714286,"[['singstar', '80s'], ['singstar', '80s'], ['singstar', '80s'], ['singstar', '80s'], ['singstar', '80s'], ['singstar', '80s'], ['ps', '2', 'singstar', '80s', 'pal']]",[6.   7.5  6.   7.95 9.   7.   3.  ],287,7.0,"['https://www.huuto.net/kohteet/ps2-singstar-80s/523547543', 'https://www.huuto.net/kohteet/ps2-singstar-80s/525562816', 'https://www.huuto.net/kohteet/ps2-singstar-80s/523554764', 'https://www.huuto.net/kohteet/singstar-80s-ps2/521879746', 'https://www.huuto.net/kohteet/singstar-80s/525825593', 'https://www.huuto.net/kohteet/singstar-80s/524383996', 'https://www.huuto.net/kohteet/ps-2-singstar-80s-cib-pal-ei-hv/526033511']",7,"['singstar', '80s', 'ps', '2', 'pal']"
12.0,"[['leisure', 'suit', 'larry', 'magna', 'cum', 'laude', 'promo']]",[12.],288,12.0,['https://www.huuto.net/kohteet/leisure-suit-larry-magna-cum-laude-ps2-promo/523823388'],1,"['leisure', 'suit', 'larry', 'magna', 'cum', 'laude', 'promo']"
5.5,"[['gran', 'turismo', '3'], ['gran', 'turismo', '3', 'playstation', '2'], ['gran', 'turismo', '3'], ['gran', 'turismo', '3', 'playstation', '2']]",[ 2.  15.   2.5  2.5],289,2.5,"['https://www.huuto.net/kohteet/ps2-peli-gran-turismo-3/520795987', 'https://www.huuto.net/kohteet/gran-turismo-3-playstation-2/524828729', 'https://www.huuto.net/kohteet/ps2-peli-gran-turismo-3/520796018', 'https://www.huuto.net/kohteet/gran-turismo-3---playstation-2/524275601']",4,"['gran', 'turismo', '3', 'playstation', '2']"
6.4875,"[['prince', 'persia', 'two', 'thrones'], ['ps', '2', 'prince', 'persia', 'two', 'thrones', 'pal'], ['prince', 'persia', 'two', 'thrones'], ['prince', 'persia', 'two', 'thrones']]",[10.    2.    9.    4.95],290,6.975,"['https://www.huuto.net/kohteet/ps2-prince-of-persia-the-two-thrones/521447283', 'https://www.huuto.net/kohteet/ps-2-prince-of-persia-the-two-thrones-cib-pal-ei-hv/525501581', 'https://www.huuto.net/kohteet/prince-of-persia---two-thrones-ps2/526294315', 'https://www.huuto.net/kohteet/ps2---prince-of-persia-the-two-thrones-cib/526075695']",4,"['prince', 'persia', 'two', 'thrones', 'ps', '2', 'pal']"
5.375,"[['smackdown', 'vs', 'raw', '2010', 'platinum'], ['smackdown', 'vs', 'raw', '2010', 'platinum'], ['smackdown', 'vs', 'raw', '2010', '8622'], ['smackdown', 'vs', 'raw', '2010']]",[6.  6.  4.5 5. ],291,5.5,"['https://www.huuto.net/kohteet/ps2-smackdown-vs-raw-2010-platinumuudenveroinen/523025685', 'https://www.huuto.net/kohteet/ps2-smackdown-vs-raw-2010-platinumuudenveroinen/523026017', 'https://www.huuto.net/kohteet/smackdown-vs-raw-2010---ps2--8622/525290545', 'https://www.huuto.net/kohteet/smackdown-vs-raw-2010-ps2/525369159']",4,"['smackdown', 'vs', 'raw', '2010', 'platinum', '8622']"
